gene.ID,Base.Mean,log2.FC.,StdErr,Wald.Stats,P.value,P.adj,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V16
vnz_22975,77.898625,7.4478939,0.8765564,8.496765,1.95e-17,9.26e-16,CP018074.1,5003532,5003533,TSS_09956,36,-,CP018074.1,Genbank,gene,5003519,5004511,.,+,.,1
vnz_22990,123.67884,4.6500058,0.6871761,6.7668328,1.32e-11,3.11e-10,CP018074.1,5003429,5003430,TSS_09955,236,+,CP018074.1,Genbank,gene,5005802,5006668,.,-,.,2372
vnz_22990,123.67884,4.6500058,0.6871761,6.7668328,1.32e-11,3.11e-10,CP018074.1,5001880,5001881,TSS_09953,478,+,CP018074.1,Genbank,gene,5005802,5006668,.,-,.,3921
vnz_22990,123.67884,4.6500058,0.6871761,6.7668328,1.32e-11,3.11e-10,CP018074.1,5005398,5005399,TSS_09959,236,+,CP018074.1,Genbank,gene,5005802,5006668,.,-,.,403
vnz_22990,123.67884,4.6500058,0.6871761,6.7668328,1.32e-11,3.11e-10,CP018074.1,5002945,5002946,TSS_09954,119,+,CP018074.1,Genbank,gene,5005802,5006668,.,-,.,2856
vnz_23315,96.669131,-2.1593195,0.4093804,-5.2746044,1.33e-07,1.67e-06,CP018074.1,5075935,5075936,TSS_10125,31,-,CP018074.1,Genbank,gene,5074806,5075330,.,+,.,606
vnz_23315,96.669131,-2.1593195,0.4093804,-5.2746044,1.33e-07,1.67e-06,CP018074.1,5077755,5077756,TSS_10128,1067,-,CP018074.1,Genbank,gene,5074806,5075330,.,+,.,2426
vnz_23315,96.669131,-2.1593195,0.4093804,-5.2746044,1.33e-07,1.67e-06,CP018074.1,5076102,5076103,TSS_10126,899,-,CP018074.1,Genbank,gene,5074806,5075330,.,+,.,773
vnz_23315,96.669131,-2.1593195,0.4093804,-5.2746044,1.33e-07,1.67e-06,CP018074.1,5079244,5079245,TSS_10131,237,-,CP018074.1,Genbank,gene,5074806,5075330,.,+,.,3915
vnz_23315,96.669131,-2.1593195,0.4093804,-5.2746044,1.33e-07,1.67e-06,CP018074.1,5076166,5076167,TSS_10127,59,-,CP018074.1,Genbank,gene,5074806,5075330,.,+,.,837
vnz_23335,64.964678,2.9142184,0.5411268,5.385463,7.23e-08,9.5e-07,CP018074.1,5079023,5079024,TSS_10129,46,+,CP018074.1,Genbank,gene,5077875,5079245,.,-,.,1
vnz_23475,130.1496,4.31353,0.7826719,5.511288,3.56e-08,4.86e-07,CP018074.1,5102017,5102018,TSS_10184,137,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,5568
vnz_23475,130.1496,4.31353,0.7826719,5.511288,3.56e-08,4.86e-07,CP018074.1,5101791,5101792,TSS_10182,40,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,5794
vnz_23475,130.1496,4.31353,0.7826719,5.511288,3.56e-08,4.86e-07,CP018074.1,5104807,5104808,TSS_10196,111,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,2778
vnz_23475,130.1496,4.31353,0.7826719,5.511288,3.56e-08,4.86e-07,CP018074.1,5102096,5102097,TSS_10185,3488,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,5489
vnz_23475,130.1496,4.31353,0.7826719,5.511288,3.56e-08,4.86e-07,CP018074.1,5103498,5103499,TSS_10188,53,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,4087
vnz_23475,130.1496,4.31353,0.7826719,5.511288,3.56e-08,4.86e-07,CP018074.1,5104833,5104834,TSS_10198,1280,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,2752
vnz_23475,130.1496,4.31353,0.7826719,5.511288,3.56e-08,4.86e-07,CP018074.1,5104777,5104778,TSS_10194,46,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,2808
vnz_23475,130.1496,4.31353,0.7826719,5.511288,3.56e-08,4.86e-07,CP018074.1,5104931,5104932,TSS_10199,230,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,2654
vnz_23475,130.1496,4.31353,0.7826719,5.511288,3.56e-08,4.86e-07,CP018074.1,5104343,5104344,TSS_10193,57,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,3242
vnz_23475,130.1496,4.31353,0.7826719,5.511288,3.56e-08,4.86e-07,CP018074.1,5103510,5103511,TSS_10191,20655,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,4075
vnz_23515,370.23396,7.9143577,0.6735684,11.749894,7.07e-32,1.7e-29,CP018074.1,5119421,5119422,TSS_10211,44,-,CP018074.1,Genbank,gene,5116660,5119104,.,+,.,318
vnz_23555,283.49026,7.8437748,0.7568849,10.363234,3.64e-25,4.47e-23,CP018074.1,5129855,5129856,TSS_10226,35,-,CP018074.1,Genbank,gene,5129123,5130751,.,+,.,1
vnz_23555,283.49026,7.8437748,0.7568849,10.363234,3.64e-25,4.47e-23,CP018074.1,5130484,5130485,TSS_10227,41,-,CP018074.1,Genbank,gene,5129123,5130751,.,+,.,1
vnz_23650,71.703582,4.6645763,0.5960794,7.8254275,5.06e-15,1.79e-13,CP018074.1,5145942,5145943,TSS_10250,3831,+,CP018074.1,Genbank,gene,5147599,5148060,.,-,.,1656
vnz_23650,71.703582,4.6645763,0.5960794,7.8254275,5.06e-15,1.79e-13,CP018074.1,5145888,5145889,TSS_10246,46,+,CP018074.1,Genbank,gene,5147599,5148060,.,-,.,1710
vnz_23650,71.703582,4.6645763,0.5960794,7.8254275,5.06e-15,1.79e-13,CP018074.1,5145760,5145761,TSS_10245,294,+,CP018074.1,Genbank,gene,5147599,5148060,.,-,.,1838
vnz_23860,1336.6652,5.66092,0.4191725,13.504988,1.46e-41,8.64e-39,CP018074.1,5192774,5192775,TSS_10369,110,-,CP018074.1,Genbank,gene,5191096,5192067,.,+,.,708
vnz_23865,1021.0543,5.2189882,0.3942941,13.236283,5.42e-40,2.71e-37,CP018074.1,5192774,5192775,TSS_10369,110,-,CP018074.1,Genbank,gene,5192055,5192792,.,+,.,1
vnz_24295,196.76914,4.2058308,0.5840262,7.2014423,5.96e-13,1.74e-11,CP018074.1,5290645,5290646,TSS_10522,32,+,CP018074.1,Genbank,gene,5290181,5290771,.,-,.,1
vnz_24375,60.506941,3.6788946,0.7539256,4.8796517,1.06e-06,1.12e-05,CP018074.1,5307099,5307100,TSS_10637,46,-,CP018074.1,Genbank,gene,5306076,5306825,.,+,.,275
vnz_24920,196.14339,4.2403978,0.4250691,9.9757854,1.95e-23,1.86e-21,CP018074.1,5423462,5423463,TSS_10850,200,+,CP018074.1,Genbank,gene,5424076,5425110,.,-,.,613
vnz_24920,196.14339,4.2403978,0.4250691,9.9757854,1.95e-23,1.86e-21,CP018074.1,5423670,5423671,TSS_10852,91,+,CP018074.1,Genbank,gene,5424076,5425110,.,-,.,405
vnz_24920,196.14339,4.2403978,0.4250691,9.9757854,1.95e-23,1.86e-21,CP018074.1,5423455,5423456,TSS_10848,2739,+,CP018074.1,Genbank,gene,5424076,5425110,.,-,.,620
vnz_24920,196.14339,4.2403978,0.4250691,9.9757854,1.95e-23,1.86e-21,CP018074.1,5423048,5423049,TSS_10843,31,+,CP018074.1,Genbank,gene,5424076,5425110,.,-,.,1027
vnz_24920,196.14339,4.2403978,0.4250691,9.9757854,1.95e-23,1.86e-21,CP018074.1,5423442,5423443,TSS_10847,49,+,CP018074.1,Genbank,gene,5424076,5425110,.,-,.,633
vnz_25025,59.24519,3.7645728,0.994239,3.7863863,0.0001529,0.0010835,CP018074.1,5446951,5446952,TSS_10903,56,-,CP018074.1,Genbank,gene,5445938,5447902,.,+,.,1
vnz_25025,59.24519,3.7645728,0.994239,3.7863863,0.0001529,0.0010835,CP018074.1,5448975,5448976,TSS_10906,37,-,CP018074.1,Genbank,gene,5445938,5447902,.,+,.,1074
vnz_25140,128.99264,3.7846816,0.5268038,7.1842331,6.76e-13,1.94e-11,CP018074.1,5477415,5477416,TSS_10934,75,-,CP018074.1,Genbank,gene,5473806,5475212,.,+,.,2204
vnz_25195,191.73191,5.296722,0.5235226,10.117465,4.62e-24,5.01e-22,CP018074.1,5487952,5487953,TSS_10948,57,+,CP018074.1,Genbank,gene,5487940,5490018,.,-,.,1
vnz_25430,103.66094,-2.3378868,0.3568533,-6.5513951,5.7e-11,1.21e-09,CP018074.1,5556908,5556909,TSS_10995,48,+,CP018074.1,Genbank,gene,5556110,5557234,.,-,.,1
vnz_25950,1449.469,2.7615789,0.3143772,8.7842863,1.57e-18,8.75e-17,CP018074.1,5675422,5675423,TSS_11179,73,-,CP018074.1,Genbank,gene,5673402,5674106,.,+,.,1317
vnz_26130,202.04479,4.1330521,0.5277803,7.8310082,4.84e-15,1.72e-13,CP018074.1,5715138,5715139,TSS_11284,52,-,CP018074.1,Genbank,gene,5712120,5714042,.,+,.,1097
vnz_26135,76.380789,2.7193475,0.6594284,4.123795,3.73e-05,0.0003012,CP018074.1,5704085,5704086,TSS_11266,3521,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,10124
vnz_26135,76.380789,2.7193475,0.6594284,4.123795,3.73e-05,0.0003012,CP018074.1,5711396,5711397,TSS_11282,42,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,2813
vnz_26135,76.380789,2.7193475,0.6594284,4.123795,3.73e-05,0.0003012,CP018074.1,5707619,5707620,TSS_11279,42,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,6590
vnz_26135,76.380789,2.7193475,0.6594284,4.123795,3.73e-05,0.0003012,CP018074.1,5704193,5704194,TSS_11267,108,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,10016
vnz_26135,76.380789,2.7193475,0.6594284,4.123795,3.73e-05,0.0003012,CP018074.1,5704202,5704203,TSS_11269,56,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,10007
vnz_26135,76.380789,2.7193475,0.6594284,4.123795,3.73e-05,0.0003012,CP018074.1,5704078,5704079,TSS_11263,632,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,10131
vnz_26135,76.380789,2.7193475,0.6594284,4.123795,3.73e-05,0.0003012,CP018074.1,5704072,5704073,TSS_11261,29398,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,10137
vnz_26135,76.380789,2.7193475,0.6594284,4.123795,3.73e-05,0.0003012,CP018074.1,5710393,5710394,TSS_11280,365,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,3816
vnz_27040,276.85687,2.4385672,0.4795931,5.0846584,3.68e-07,4.23e-06,CP018074.1,5924633,5924634,TSS_12061,264,+,CP018074.1,Genbank,gene,5928193,5928525,.,-,.,3559
vnz_27115,491.64995,2.1072965,0.2473704,8.5187906,1.61e-17,7.89e-16,CP018074.1,5941191,5941192,TSS_12089,70,+,CP018074.1,Genbank,gene,5949839,5950627,.,-,.,8647
vnz_27345,76.533979,-2.8868578,0.8537246,-3.381486,0.0007209,0.0043039,CP018074.1,6011990,6011991,TSS_12236,113,-,CP018074.1,Genbank,gene,6009750,6011132,.,+,.,859
vnz_28735,154.32205,2.9032195,0.4617902,6.2868793,3.24e-10,5.99e-09,CP018074.1,6319568,6319569,TSS_12732,642,+,CP018074.1,Genbank,gene,6323147,6324676,.,-,.,3578
vnz_28735,154.32205,2.9032195,0.4617902,6.2868793,3.24e-10,5.99e-09,CP018074.1,6317907,6317908,TSS_12726,46,+,CP018074.1,Genbank,gene,6323147,6324676,.,-,.,5239
vnz_28735,154.32205,2.9032195,0.4617902,6.2868793,3.24e-10,5.99e-09,CP018074.1,6316133,6316134,TSS_12724,39,+,CP018074.1,Genbank,gene,6323147,6324676,.,-,.,7013
vnz_28745,732.31231,-2.1488601,0.3588558,-5.9880872,2.12e-09,3.47e-08,CP018074.1,6329461,6329462,TSS_12748,57,-,CP018074.1,Genbank,gene,6325358,6328075,.,+,.,1387
vnz_28745,732.31231,-2.1488601,0.3588558,-5.9880872,2.12e-09,3.47e-08,CP018074.1,6329340,6329341,TSS_12743,91,-,CP018074.1,Genbank,gene,6325358,6328075,.,+,.,1266
vnz_28745,732.31231,-2.1488601,0.3588558,-5.9880872,2.12e-09,3.47e-08,CP018074.1,6329896,6329897,TSS_12750,44,-,CP018074.1,Genbank,gene,6325358,6328075,.,+,.,1822
vnz_28745,732.31231,-2.1488601,0.3588558,-5.9880872,2.12e-09,3.47e-08,CP018074.1,6329173,6329174,TSS_12741,392,-,CP018074.1,Genbank,gene,6325358,6328075,.,+,.,1099
vnz_28945,195.45465,-2.6684803,0.5601826,-4.7635904,1.9e-06,1.94e-05,CP018074.1,6381314,6381315,TSS_12805,319,-,CP018074.1,Genbank,gene,6380025,6381305,.,+,.,10
vnz_29005,75.268223,2.2452277,0.5995817,3.7446566,0.0001806,0.0012558,CP018074.1,6391951,6391952,TSS_12813,1064,+,CP018074.1,Genbank,gene,6393516,6394484,.,-,.,1564
vnz_29030,246.42834,2.379735,0.4293296,5.5429087,2.97e-08,4.09e-07,CP018074.1,6399382,6399383,TSS_12824,85,-,CP018074.1,Genbank,gene,6398574,6399056,.,+,.,327
vnz_29030,246.42834,2.379735,0.4293296,5.5429087,2.97e-08,4.09e-07,CP018074.1,6400473,6400474,TSS_12825,104,-,CP018074.1,Genbank,gene,6398574,6399056,.,+,.,1418
vnz_29390,698.7082,5.0740681,0.4380406,11.583557,4.99e-31,1.12e-28,CP018074.1,6473009,6473010,TSS_12884,274,+,CP018074.1,Genbank,gene,6473487,6474617,.,-,.,477
vnz_29390,698.7082,5.0740681,0.4380406,11.583557,4.99e-31,1.12e-28,CP018074.1,6469685,6469686,TSS_12881,289,+,CP018074.1,Genbank,gene,6473487,6474617,.,-,.,3801
vnz_29390,698.7082,5.0740681,0.4380406,11.583557,4.99e-31,1.12e-28,CP018074.1,6469238,6469239,TSS_12879,283,+,CP018074.1,Genbank,gene,6473487,6474617,.,-,.,4248
vnz_29650,84.906499,-3.8391253,0.8108867,-4.7344781,2.2e-06,2.21e-05,CP018074.1,6504613,6504614,TSS_12926,95,+,CP018074.1,Genbank,gene,6529302,6529916,.,-,.,24688
vnz_29875,179.23781,4.0604931,0.3907701,10.391001,2.72e-25,3.41e-23,CP018074.1,6579386,6579387,TSS_12965,138,-,CP018074.1,Genbank,gene,6577917,6578735,.,+,.,652
vnz_29880,96.342415,3.883401,0.4031783,9.6319697,5.86e-22,4.71e-20,CP018074.1,6579386,6579387,TSS_12965,138,-,CP018074.1,Genbank,gene,6578828,6580870,.,+,.,1
vnz_30460,114.87981,4.155042,0.5423844,7.6606963,1.85e-14,6.14e-13,CP018074.1,6723880,6723881,TSS_13092,65,-,CP018074.1,Genbank,gene,6721408,6722421,.,+,.,1460
vnz_30755,103.6242,2.3915095,0.4350647,5.4969059,3.87e-08,5.24e-07,CP018074.1,6787100,6787101,TSS_13123,112,+,CP018074.1,Genbank,gene,6788125,6789786,.,-,.,1024
vnz_31170,101.87252,2.206176,0.3750682,5.8820668,4.05e-09,6.32e-08,CP018074.1,6888922,6888923,TSS_13174,253,+,CP018074.1,Genbank,gene,6896647,6897852,.,-,.,7724
vnz_31705,80.691735,2.430301,0.3975419,6.1133199,9.76e-10,1.68e-08,CP018074.1,7006461,7006462,TSS_13275,138,+,CP018074.1,Genbank,gene,7010450,7010902,.,-,.,3988
vnz_31740,563.56545,2.9948279,0.5178568,5.78312,7.33e-09,1.1e-07,CP018074.1,7020581,7020582,TSS_13290,1568,-,CP018074.1,Genbank,gene,7017909,7018430,.,+,.,2152
vnz_31740,563.56545,2.9948279,0.5178568,5.78312,7.33e-09,1.1e-07,CP018074.1,7019051,7019052,TSS_13286,599,-,CP018074.1,Genbank,gene,7017909,7018430,.,+,.,622
vnz_32150,243.40622,3.7346249,0.7182382,5.1997026,2e-07,2.37e-06,CP018074.1,7121490,7121491,TSS_13358,116,-,CP018074.1,Genbank,gene,7119248,7120045,.,+,.,1446
vnz_32195,292.95297,5.827395,0.7559153,7.7090581,1.27e-14,4.32e-13,CP018074.1,7131119,7131120,TSS_13365,72,-,CP018074.1,Genbank,gene,7127523,7130084,.,+,.,1036
vnz_32210,60.518759,4.6009717,0.8779518,5.2405742,1.6e-07,1.95e-06,CP018074.1,7134593,7134594,TSS_13367,141,-,CP018074.1,Genbank,gene,7132295,7133149,.,+,.,1445
vnz_32965,263.58955,3.0694861,0.5260746,5.8346975,5.39e-09,8.31e-08,CP018074.1,7306864,7306865,TSS_13477,115,+,CP018074.1,Genbank,gene,7307296,7317069,.,-,.,431
vnz_33485,78.303421,5.9670805,0.7775402,7.6743046,1.66e-14,5.58e-13,CP018074.1,7442983,7442984,TSS_13542,122,-,CP018074.1,Genbank,gene,7436474,7437502,.,+,.,5482
vnz_33645,106.18123,6.5208049,0.8286988,7.868727,3.58e-15,1.28e-13,CP018074.1,7471126,7471127,TSS_13559,135,+,CP018074.1,Genbank,gene,7470526,7471188,.,-,.,1
vnz_33650,561.20102,9.7813826,0.9160665,10.67759,1.3e-26,1.76e-24,CP018074.1,7475179,7475180,TSS_13568,54,-,CP018074.1,Genbank,gene,7471592,7472077,.,+,.,3103
vnz_33650,561.20102,9.7813826,0.9160665,10.67759,1.3e-26,1.76e-24,CP018074.1,7475188,7475189,TSS_13569,40,-,CP018074.1,Genbank,gene,7471592,7472077,.,+,.,3112
vnz_33655,213.78774,5.8351924,0.912097,6.3975566,1.58e-10,3.11e-09,CP018074.1,7471126,7471127,TSS_13559,135,+,CP018074.1,Genbank,gene,7472221,7472778,.,-,.,1094
vnz_34235,795.27636,3.3274344,1.1176529,2.9771626,0.0029093,0.0140854,CP018074.1,7595644,7595645,TSS_13668,187,+,CP018074.1,Genbank,gene,7597350,7599014,.,-,.,1705
vnz_34370,79.686796,6.2395759,0.7920211,7.878043,3.33e-15,1.2e-13,CP018074.1,7623797,7623798,TSS_13678,41,+,CP018074.1,Genbank,gene,7628225,7629004,.,-,.,4427
vnz_34370,79.686796,6.2395759,0.7920211,7.878043,3.33e-15,1.2e-13,CP018074.1,7618378,7618379,TSS_13673,47,+,CP018074.1,Genbank,gene,7628225,7629004,.,-,.,9846
vnz_34440,453.03441,2.9412213,0.4232577,6.9490079,3.68e-12,9.54e-11,CP018074.1,7641069,7641070,TSS_13683,1087,+,CP018074.1,Genbank,gene,7643089,7643889,.,-,.,2019
vnz_34440,453.03441,2.9412213,0.4232577,6.9490079,3.68e-12,9.54e-11,CP018074.1,7630144,7630145,TSS_13680,56,+,CP018074.1,Genbank,gene,7643089,7643889,.,-,.,12944
vnz_34775,1390.6111,2.4892062,0.5099392,4.8813786,1.05e-06,1.12e-05,CP018074.1,7722954,7722955,TSS_14077,77,-,CP018074.1,Genbank,gene,7720867,7722243,.,+,.,712
vnz_34775,1390.6111,2.4892062,0.5099392,4.8813786,1.05e-06,1.12e-05,CP018074.1,7721101,7721102,TSS_13838,45,-,CP018074.1,Genbank,gene,7720867,7722243,.,+,.,1
vnz_34780,3157.5284,2.8097288,0.5266801,5.3347917,9.57e-08,1.24e-06,CP018074.1,7722954,7722955,TSS_14077,77,-,CP018074.1,Genbank,gene,7722407,7723414,.,+,.,1
vnz_34790,198.54089,4.1842203,0.5485156,7.6282613,2.38e-14,7.82e-13,CP018074.1,7741845,7741846,TSS_14194,3013,-,CP018074.1,Genbank,gene,7737879,7738088,.,+,.,3758
vnz_34830,855.51003,3.0860799,0.4966408,6.2139068,5.17e-10,9.26e-09,CP018074.1,7741868,7741869,TSS_14196,36,+,CP018074.1,Genbank,gene,7747084,7748226,.,-,.,5215
vnz_34830,855.51003,3.0860799,0.4966408,6.2139068,5.17e-10,9.26e-09,CP018074.1,7745120,7745121,TSS_14201,63,+,CP018074.1,Genbank,gene,7747084,7748226,.,-,.,1963
vnz_34830,855.51003,3.0860799,0.4966408,6.2139068,5.17e-10,9.26e-09,CP018074.1,7741967,7741968,TSS_14198,687,+,CP018074.1,Genbank,gene,7747084,7748226,.,-,.,5116
vnz_34840,909.57194,2.7752685,0.4837455,5.737043,9.63e-09,1.43e-07,CP018074.1,7749214,7749215,TSS_14205,59,+,CP018074.1,Genbank,gene,7749221,7750372,.,-,.,6
vnz_34840,909.57194,2.7752685,0.4837455,5.737043,9.63e-09,1.43e-07,CP018074.1,7749226,7749227,TSS_14206,113,+,CP018074.1,Genbank,gene,7749221,7750372,.,-,.,1
vnz_34840,909.57194,2.7752685,0.4837455,5.737043,9.63e-09,1.43e-07,CP018074.1,7749208,7749209,TSS_14204,49,+,CP018074.1,Genbank,gene,7749221,7750372,.,-,.,12
vnz_34845,887.43147,2.749223,0.4870224,5.644962,1.65e-08,2.37e-07,CP018074.1,7749226,7749227,TSS_14206,113,+,CP018074.1,Genbank,gene,7750369,7751409,.,-,.,1142
vnz_35020,420.94805,6.0511547,0.9241121,6.5480746,5.83e-11,1.24e-09,CP018074.1,7793637,7793638,TSS_14248,104,-,CP018074.1,Genbank,gene,7790238,7790741,.,+,.,2897
vnz_35020,420.94805,6.0511547,0.9241121,6.5480746,5.83e-11,1.24e-09,CP018074.1,7795372,7795373,TSS_14369,51,-,CP018074.1,Genbank,gene,7790238,7790741,.,+,.,4632
vnz_35035,1286.7435,4.1395087,0.3827894,10.814062,2.95e-27,4.37e-25,CP018074.1,7795372,7795373,TSS_14369,51,-,CP018074.1,Genbank,gene,7794030,7795442,.,+,.,1
vnz_35040,612.07903,3.8645563,0.4083911,9.4628815,3e-21,2.17e-19,CP018074.1,7797073,7797074,TSS_14488,41,-,CP018074.1,Genbank,gene,7795549,7797003,.,+,.,71
vnz_35045,1050.2051,3.9989213,0.410412,9.7436761,1.96e-22,1.66e-20,CP018074.1,7798927,7798928,TSS_14623,328,-,CP018074.1,Genbank,gene,7797007,7797903,.,+,.,1025
vnz_35045,1050.2051,3.9989213,0.410412,9.7436761,1.96e-22,1.66e-20,CP018074.1,7797073,7797074,TSS_14488,41,-,CP018074.1,Genbank,gene,7797007,7797903,.,+,.,1
vnz_35885,51.882161,-2.5195693,0.5537511,-4.5500034,5.36e-06,5.07e-05,CP018074.1,8007124,8007125,TSS_14699,31,+,CP018074.1,Genbank,gene,8008709,8009485,.,-,.,1584
vnz_35885,51.882161,-2.5195693,0.5537511,-4.5500034,5.36e-06,5.07e-05,CP018074.1,8000594,8000595,TSS_14696,771,+,CP018074.1,Genbank,gene,8008709,8009485,.,-,.,8114
vnz_35890,380.99886,4.993618,0.7788755,6.4113171,1.44e-10,2.86e-09,CP018074.1,8010043,8010044,TSS_14702,39,+,CP018074.1,Genbank,gene,8009720,8010133,.,-,.,1
vnz_36045,89.906322,3.4788928,1.1731748,2.9653661,0.0030232,0.0145612,CP018074.1,8037230,8037231,TSS_14716,41,+,CP018074.1,Genbank,gene,8039904,8040425,.,-,.,2673
vnz_36045,89.906322,3.4788928,1.1731748,2.9653661,0.0030232,0.0145612,CP018074.1,8039298,8039299,TSS_14718,6246,+,CP018074.1,Genbank,gene,8039904,8040425,.,-,.,605
vnz_36045,89.906322,3.4788928,1.1731748,2.9653661,0.0030232,0.0145612,CP018074.1,8035692,8035693,TSS_14715,104,+,CP018074.1,Genbank,gene,8039904,8040425,.,-,.,4211
vnz_36680,65.558835,3.6340387,0.6552726,5.545843,2.93e-08,4.03e-07,CP018074.1,8211968,8211969,TSS_14897,104,+,CP018074.1,Genbank,gene,8208224,8212381,.,-,.,1
